b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,weight_units,package_size,record_number
B2C,12329,1.0,2018-10-26 15:45:00.000-04:00,0,0.0,3,5,33907,78041,6,32.99,1,2018-10-25 16:58:50.000-04:00,2018-10-29,5,1,LETTER,7561
B2C,5676,1.0,2018-10-09 16:02:00.000-05:00,1,0.0,2,5,75652,58535,0,21.99,1,2018-10-08 07:17:31.000-05:00,2018-10-12,32,1,PACKAGE_THICK_ENVELOPE,7562
B2C,2474,1.0,2019-10-17 00:10:00.000-05:00,0,0.0,3,5,77386,03873,1,6.99,1,2019-10-15 18:10:20.000-05:00,2019-10-19,4,1,PACKAGE_THICK_ENVELOPE,7563
B2C,3433,1.0,2018-10-23 13:42:00.000-04:00,1,0.0,2,5,04864,30067,7,179.5,1,2018-10-22 09:23:24.000-04:00,2018-10-25,30,1,PACKAGE_THICK_ENVELOPE,7564
C2C,217555,1.0,2018-10-09 12:07:00.000-07:00,7,0.0,2,5,98274,53589,9,79.95,1,2018-10-09 08:55:57.000-07:00,2018-10-11,112,1,PACKAGE_THICK_ENVELOPE,7565
B2C,30647,2.0,2019-01-09 14:15:00.000-08:00,0,4.2,3,5,91761,89014,12,5.0,2,2019-01-08 08:46:02.000-08:00,2019-01-11,0,1,PACKAGE_THICK_ENVELOPE,7566
C2C,381202,3.0,2018-10-23 13:40:00.000-04:00,0,10.0,3,5,21043,61603,8,232.0,1,2018-10-23 00:33:42.000-04:00,2018-10-26,0,1,PACKAGE_THICK_ENVELOPE,7567
C2C,155234,2.0,2019-01-30 14:40:00.000-06:00,6,7.35,2,5,38034,60527,0,15.0,1,2019-01-29 07:25:15.000-06:00,2019-02-02,32,1,PACKAGE_THICK_ENVELOPE,7568
C2C,533868,3.0,2018-10-06 12:13:00.000-04:00,8,7.05,2,5,06424,28760,8,24.99,1,2018-10-05 15:30:34.000-04:00,2018-10-09,0,1,LETTER,7569
C2C,1912301,2.0,2018-12-18 12:57:00.000-06:00,0,3.5,3,5,54911,70652,2,6.99,1,2018-12-15 21:26:51.000-06:00,2018-12-22,3,1,PACKAGE_THICK_ENVELOPE,7570
B2C,156249,2.0,2019-10-26 11:13:00.000-05:00,1,8.99,2,5,71111,49247,0,29.99,1,2019-10-25 18:12:20.000-05:00,2019-10-29,31,1,PACKAGE_THICK_ENVELOPE,7571
C2C,89585,1.0,2018-10-19 00:04:00.000-07:00,1,12.0,2,5,91789,73114,0,15.0,1,2018-10-18 14:15:45.000-07:00,2018-10-21,0,1,PACKAGE_THICK_ENVELOPE,7572
B2C,5738,3.0,2019-03-13 09:32:42.000-07:00,4,0.0,2,9,91766,76051,9,5.6,1,2019-03-12 21:03:32.000-07:00,2019-03-22,0,1,NONE,7573
B2C,105243,2.0,2018-10-10 09:42:00.000-04:00,0,0.0,3,5,12524,30542,4,29.95,1,2018-10-08 20:55:50.000-04:00,2018-10-13,8,1,PACKAGE_THICK_ENVELOPE,7574
C2C,230506,,2018-11-03 11:34:00.000-04:00,0,4.1,3,5,19020,36079,0,5.25,1,2018-11-03 02:56:06.000-04:00,2018-11-05,9,1,PACKAGE_THICK_ENVELOPE,7575
B2C,34984,1.0,2018-12-11 11:39:00.000-08:00,3,0.0,2,8,94507,45601,4,19.5,1,2018-12-10 00:00:24.000-08:00,2018-12-19,0,1,PACKAGE_THICK_ENVELOPE,7576
B2C,12937,1.0,2018-12-14 11:02:00.000-06:00,0,0.0,3,5,53033,06840,7,29.25,1,2018-12-13 21:01:56.000-06:00,2018-12-21,0,1,PACKAGE_THICK_ENVELOPE,7577
C2C,280577,5.0,2018-10-17 00:26:00.000-07:00,0,0.0,3,5,90703,92123,15,31.0,1,2018-10-13 15:19:19.000-07:00,2018-10-18,0,1,PACKAGE_THICK_ENVELOPE,7578
C2C,1567749,3.0,2018-12-26 14:44:00.000-06:00,1,25.0,2,5,36856,92404,22,65.0,1,2018-12-23 19:18:48.000-06:00,2018-12-28,32,1,PACKAGE_THICK_ENVELOPE,7579
B2C,20490,1.0,2018-11-01 19:50:00.000-07:00,0,0.0,3,5,98125,94507,0,100.0,1,2018-10-30 11:19:43.000-07:00,2018-11-05,0,1,PACKAGE_THICK_ENVELOPE,7580
C2C,396516,3.0,2018-10-15 09:30:00.000-04:00,0,0.0,3,5,14043,85027,7,26.77,1,2018-10-13 19:46:04.000-04:00,2018-10-18,0,1,PACKAGE_THICK_ENVELOPE,7581
B2C,435,1.0,2018-11-15 16:10:00.000-08:00,2,0.0,2,9,94107,37013,11,22.95,1,2018-11-14 16:18:36.000-08:00,2018-11-19,0,1,LETTER,7582
C2C,42369,1.0,2018-10-29 23:59:00.000-05:00,0,3.5,3,5,50595,46574,3,7.0,1,2018-10-28 13:57:59.000-05:00,2018-11-01,0,1,PACKAGE_THICK_ENVELOPE,7583
C2C,127313,,2018-11-13 11:59:00.000-05:00,0,0.0,3,5,30101,48060,2,10.95,3,2018-11-12 20:01:59.000-05:00,2018-11-16,3,1,PACKAGE_THICK_ENVELOPE,7584
C2C,231678,,2018-11-28 22:41:00.000-08:00,0,5.0,3,5,94591,27410,0,13.99,1,2018-11-17 14:21:45.000-08:00,2018-12-01,4,1,PACKAGE_THICK_ENVELOPE,7585
C2C,592570,3.0,2019-01-04 22:50:00.000-08:00,0,0.0,3,5,90011,11771,0,12.0,1,2019-01-03 05:23:09.000-08:00,2019-01-07,3,1,PACKAGE_THICK_ENVELOPE,7586
B2C,1954,1.0,2019-06-24 10:42:00.000-04:00,0,0.0,3,5,30656,78520,5,29.99,1,2019-06-23 19:50:46.000-04:00,2019-06-26,4,1,LETTER,7587
B2C,45193,1.0,2019-01-17 02:43:00.000-08:00,3,3.68,2,8,98108,48108,18,21.32,1,2019-01-15 19:32:40.000-08:00,2019-01-23,48,1,PACKAGE_THICK_ENVELOPE,7588
C2C,558867,1.0,2018-10-11 14:12:00.000-04:00,0,4.1,3,5,27549,60449,0,8.0,1,2018-10-10 13:45:45.000-04:00,2018-10-13,9,1,PACKAGE_THICK_ENVELOPE,7589
C2C,182619,2.0,2019-02-25 15:59:00.000-08:00,2,15.0,2,9,91724,98382,12,13.99,1,2019-02-22 18:04:57.000-08:00,2019-02-28,0,1,LETTER,7590
B2C,93046,3.0,2018-10-15 15:08:00.000-07:00,0,4.0,3,5,98042,98092,7,10.95,1,2018-10-14 13:29:24.000-07:00,2018-10-17,8,1,PACKAGE_THICK_ENVELOPE,7591
C2C,707314,1.0,2018-10-16 11:35:00.000-04:00,2,7.1,2,9,21921,07302,0,8.0,1,2018-10-16 00:52:11.000-04:00,2018-10-18,30,1,LARGE_PACKAGE,7592
C2C,445603,3.0,2018-10-08 13:52:00.000-07:00,0,0.0,3,5,98335,08062,2,21.0,3,2018-10-07 19:44:50.000-07:00,2018-10-13,7,1,PACKAGE_THICK_ENVELOPE,7593
B2C,80334,2.0,2018-10-18 13:18:00.000-06:00,0,3.5,3,5,85122,75205,0,5.5,1,2018-10-17 20:34:13.000-06:00,2018-10-22,0,1,PACKAGE_THICK_ENVELOPE,7594
C2C,978371,2.0,2018-10-15 10:01:00.000-04:00,3,3.17,2,8,30135,17068,3,10.0,1,2018-10-12 17:53:18.000-04:00,2018-10-22,32,1,PACKAGE_THICK_ENVELOPE,7595
C2C,1237983,2.0,2018-10-22 13:05:00.000-04:00,1,8.8,2,5,44907,000,14,25.0,1,2018-10-19 13:03:16.000-04:00,2018-10-25,48,1,PACKAGE_THICK_ENVELOPE,7596
B2C,28449,1.0,2018-12-18 21:11:00.000-05:00,5,0.0,2,5,32809,92663,0,72.37,1,2018-12-18 05:39:30.000-05:00,2018-12-21,0,1,PACKAGE_THICK_ENVELOPE,7597
C2C,122361,1.0,2018-10-15 11:23:00.000-05:00,0,0.0,3,5,67420,12921,13,7.99,1,2018-10-14 18:56:40.000-05:00,2018-10-18,16,1,PACKAGE_THICK_ENVELOPE,7598
C2C,708092,2.0,2018-10-29 17:06:00.000-04:00,0,4.0,3,5,28139,11010,0,7.0,1,2018-10-29 07:48:21.000-04:00,2018-10-31,8,1,PACKAGE_THICK_ENVELOPE,7599
B2C,87278,3.0,2018-10-15 21:51:00.000-06:00,0,3.5,3,5,79938,79938,2,19.99,1,2018-10-13 00:22:14.000-06:00,2018-10-16,3,1,PACKAGE_THICK_ENVELOPE,7600
C2C,1522773,2.0,2018-10-16 23:20:00.000-04:00,1,17.3,2,5,29649,98367,6,18.0,1,2018-10-15 07:52:07.000-04:00,2018-10-18,48,1,PACKAGE_THICK_ENVELOPE,7601
C2C,133980,1.0,2018-10-15 19:22:00.000-07:00,6,0.0,2,5,90025,85282,6,13.99,1,2018-10-14 23:59:23.000-07:00,2018-10-17,96,1,PACKAGE_THICK_ENVELOPE,7602
C2C,122071,1.0,2018-11-01 14:13:00.000-05:00,0,3.5,3,5,36606,74883,20,10.0,1,2018-11-01 13:03:14.000-05:00,2018-11-05,4,1,PACKAGE_THICK_ENVELOPE,7603
C2C,195739,1.0,2019-08-15 09:42:00.000-05:00,0,0.0,3,5,55305,62563,2,3.99,1,2019-08-14 23:19:01.000-05:00,2019-08-17,4,1,PACKAGE_THICK_ENVELOPE,7604
B2C,36602,1.0,2018-12-13 12:49:00.000-05:00,1,0.0,2,5,48003,97223,0,99.95,1,2018-12-12 07:54:10.000-05:00,2018-12-15,32,1,PACKAGE_THICK_ENVELOPE,7605
C2C,505260,3.0,2019-09-09 11:08:00.000-07:00,0,0.0,3,5,90623,73107,5,8.0,1,2019-09-07 16:11:50.000-07:00,2019-09-12,3,1,PACKAGE_THICK_ENVELOPE,7606
B2C,1244,1.0,2019-01-31 14:52:00.000-08:00,0,0.0,3,5,92803,55441,2,34.5,1,2019-01-31 09:21:14.000-08:00,2019-02-04,0,1,PACKAGE_THICK_ENVELOPE,7607
C2C,378158,2.0,2018-10-29 13:14:00.000-04:00,0,1.0,3,5,46714,60628,15,13.0,1,2018-10-27 15:05:53.000-04:00,2018-11-01,5,1,PACKAGE_THICK_ENVELOPE,7608
B2C,244754,1.0,2018-10-11 15:44:00.000-07:00,0,0.0,3,5,95076,70043,2,29.99,1,2018-10-11 10:48:49.000-07:00,2018-10-13,8,1,PACKAGE_THICK_ENVELOPE,7609
B2C,36426,1.0,2018-10-15 10:49:00.000-04:00,1,9.85,2,5,32174,44224,0,33.99,1,2018-10-12 18:42:30.000-04:00,2018-10-18,26,1,PACKAGE_THICK_ENVELOPE,7610
B2C,3719,3.0,2019-03-04 21:29:00.000-08:00,0,0.0,3,5,90021,33122,0,11.65,1,2019-03-02 03:54:10.000-08:00,2019-03-07,6,1,PACKAGE_THICK_ENVELOPE,7611
B2C,37897,1.0,2018-11-05 17:58:00.000-05:00,5,0.0,2,5,45254,33611,23,189.3,1,2018-11-03 21:56:53.000-04:00,2018-11-07,48,1,PACKAGE_THICK_ENVELOPE,7612
B2C,29390,1.0,2018-11-05 08:19:00.000-05:00,4,0.0,2,9,29841,000,17,11.5,1,2018-11-03 21:30:23.000-04:00,2018-11-08,11,1,PACKAGE_THICK_ENVELOPE,7613
C2C,5842591,2.0,2018-11-08 16:17:00.000-05:00,1,7.7,2,5,33534,07726,1,62.99,1,2018-11-07 23:27:48.000-05:00,2018-11-14,32,1,PACKAGE_THICK_ENVELOPE,7614
B2C,219,1.0,2018-11-15 16:56:00.000-05:00,0,0.0,3,5,07055,30228,5,129.99,1,2018-11-14 12:52:10.000-05:00,2018-11-19,9,1,PACKAGE_THICK_ENVELOPE,7615
B2C,38695,0.0,2018-11-16 14:41:00.000-08:00,0,0.0,3,5,90255,91706,2,13.55,1,2018-11-16 08:38:46.000-08:00,2018-11-19,11,1,PACKAGE_THICK_ENVELOPE,7616
B2C,138390,2.0,2018-11-08 17:28:00.000-05:00,0,5.99,3,5,49085,27924,0,14.99,1,2018-11-08 08:19:02.000-05:00,2018-11-13,0,1,PACKAGE_THICK_ENVELOPE,7617
B2C,735,1.0,2018-12-24 18:05:00.000-05:00,0,0.0,3,5,07726,79103,2,12.99,1,2018-12-22 02:32:39.000-05:00,2018-12-27,4,1,PACKAGE_THICK_ENVELOPE,7618
B2C,757,1.0,2018-10-23 18:19:00.000-07:00,3,0.0,2,8,95829,30306,18,0.88,1,2018-10-22 09:10:25.000-07:00,2018-10-29,16,1,PACKAGE_THICK_ENVELOPE,7619
B2C,31272,3.0,2018-10-18 09:52:00.000-04:00,0,0.0,3,5,02823,06239,3,40.0,1,2018-10-17 19:27:30.000-04:00,2018-10-22,5,1,PACKAGE_THICK_ENVELOPE,7620
B2C,50440,1.0,2018-11-13 15:42:00.000-05:00,1,7.25,2,5,33611,32708,4,39.99,1,2018-11-13 09:39:33.000-05:00,2018-11-15,32,1,PACKAGE_THICK_ENVELOPE,7621
C2C,1125324,3.0,2018-10-17 09:29:00.000-06:00,1,0.0,2,5,83314,67601,3,1000.0,1,2018-10-16 17:34:29.000-06:00,2018-10-19,48,1,PACKAGE_THICK_ENVELOPE,7622
B2C,5280,1.0,2018-12-04 21:30:00.000-05:00,1,0.0,2,5,02493,41042,11,69.96,1,2018-12-03 15:36:34.000-05:00,2018-12-06,64,1,PACKAGE_THICK_ENVELOPE,7623
C2C,38859,2.0,2018-10-23 11:22:00.000-07:00,0,0.0,3,5,90810,10965,0,9.99,2,2018-10-22 17:45:59.000-07:00,2018-10-25,8,1,PACKAGE_THICK_ENVELOPE,7624
B2C,1151,3.0,2018-12-21 15:50:00.000-05:00,3,3.97,2,8,22033,65026,14,19.99,1,2018-12-20 21:31:26.000-05:00,2018-12-23,0,1,PACKAGE_THICK_ENVELOPE,7625
B2C,87472,2.0,2018-10-22 12:08:00.000-05:00,0,4.25,3,5,53191,95630,0,19.99,1,2018-10-21 22:06:17.000-05:00,2018-10-24,5,1,PACKAGE_THICK_ENVELOPE,7626
C2C,199575,,2018-12-08 11:57:00.000-06:00,1,11.8,2,5,38242,91606,4,8.75,1,2018-12-07 10:19:44.000-06:00,2018-12-10,32,1,PACKAGE_THICK_ENVELOPE,7627
C2C,143022,1.0,2018-10-22 13:00:00.000-06:00,0,6.5,3,5,80027,27577,0,19.99,1,2018-10-20 17:53:36.000-06:00,2018-10-26,0,1,PACKAGE_THICK_ENVELOPE,7628
C2C,833400,2.0,2018-10-18 11:12:00.000-05:00,0,0.0,3,5,60654,92122,3,9.0,1,2018-10-16 19:19:53.000-05:00,2018-10-20,0,1,PACKAGE_THICK_ENVELOPE,7629
C2C,716809,3.0,2018-11-23 15:42:00.000-05:00,0,3.5,3,5,19075,88030,19,25.0,1,2018-11-22 21:10:57.000-05:00,2018-11-26,4,1,PACKAGE_THICK_ENVELOPE,7630
C2C,161733,1.0,2018-11-26 13:21:00.000-07:00,0,0.0,3,5,85296,10314,2,5.25,1,2018-11-24 18:18:27.000-07:00,2018-12-01,5,1,PACKAGE_THICK_ENVELOPE,7631
B2C,332,0.0,2019-07-22 18:17:00.000-04:00,0,0.0,3,5,33126,78701-4090,2,7.1,1,2019-07-21 13:49:14.000-04:00,2019-07-25,0,1,NONE,7632
B2C,6136,1.0,2018-11-01 14:33:00.000-04:00,1,0.0,2,5,33024,75043,0,18.0,1,2018-10-31 13:52:32.000-04:00,2018-11-03,32,1,PACKAGE_THICK_ENVELOPE,7633
B2C,2763,1.0,2018-11-14 16:00:00.000-05:00,1,19.05,2,5,42539,10993,0,76.49,1,2018-11-13 19:32:48.000-05:00,2018-11-17,112,1,PACKAGE_THICK_ENVELOPE,7634
B2C,1818,1.0,2018-10-24 19:31:00.000-04:00,0,3.99,3,5,10805,30401,7,6.5,1,2018-10-22 02:12:44.000-04:00,2018-10-27,256,1,PACKAGE_THICK_ENVELOPE,7635
C2C,310908,1.0,2018-11-08 14:59:00.000-05:00,0,4.0,3,5,11364,08722,9,15.99,1,2018-11-07 19:49:14.000-05:00,2018-11-15,16,1,PACKAGE_THICK_ENVELOPE,7636
B2C,3038,1.0,2019-03-28 20:25:00.000-04:00,0,0.0,3,5,11368,98367,5,8.99,1,2019-03-27 20:18:40.000-04:00,2019-03-30,4,1,LARGE_ENVELOPE,7637
B2C,3038,1.0,2019-04-15 21:24:00.000-04:00,0,0.0,3,5,11368,20706,5,8.99,1,2019-04-14 21:01:24.000-04:00,2019-04-17,4,1,LARGE_ENVELOPE,7638
B2C,7713,2.0,2019-02-11 14:41:00.000-08:00,0,0.0,3,5,92658,84107,2,7.54,1,2019-02-11 03:19:15.000-08:00,2019-02-14,0,1,PACKAGE_THICK_ENVELOPE,7639
B2C,13382,1.0,2018-10-12 14:04:00.000-07:00,0,0.0,3,5,90019,91406,2,11.99,1,2018-10-11 21:01:59.000-07:00,2018-10-15,2,1,PACKAGE_THICK_ENVELOPE,7640
B2C,10407,0.0,2019-01-22 21:19:00.000-05:00,3,3.79,2,8,11221,44017,16,5.99,1,2019-01-19 21:15:50.000-05:00,2019-01-25,5,1,PACKAGE_THICK_ENVELOPE,7641
B2C,20615,,2018-10-30 21:52:00.000-04:00,0,0.0,3,5,17109,33066,2,24.9,1,2018-10-27 11:14:39.000-04:00,2018-11-02,12,1,PACKAGE_THICK_ENVELOPE,7642
C2C,836545,3.0,2018-11-01 09:46:00.000-07:00,0,3.5,3,5,80538,57702,2,32.0,1,2018-10-17 16:40:49.000-06:00,2018-10-22,3,1,PACKAGE_THICK_ENVELOPE,7643
B2C,94867,2.0,2018-10-17 16:17:00.000-07:00,0,5.0,3,5,92886,22310,2,37.99,1,2018-10-17 05:42:02.000-07:00,2018-10-19,0,1,PACKAGE_THICK_ENVELOPE,7644
C2C,1217810,2.0,2018-10-23 05:42:00.000-04:00,0,0.0,3,5,30064,62471,15,4.01,1,2018-10-18 00:41:30.000-04:00,2018-10-25,4,1,PACKAGE_THICK_ENVELOPE,7645
B2C,205017,10.0,2019-01-07 18:18:57.000-05:00,0,5.95,3,5,07675,30308,29,99.0,1,2018-12-24 16:52:58.000-05:00,2019-01-09,0,1,PACKAGE_THICK_ENVELOPE,7646
C2C,384565,1.0,2018-10-12 00:29:00.000-07:00,0,3.5,3,5,90001,91942,2,20.5,1,2018-10-11 10:46:17.000-07:00,2018-10-12,16,1,PACKAGE_THICK_ENVELOPE,7647
C2C,734849,3.0,2018-10-26 09:01:00.000-05:00,9,0.0,2,5,46307,18074,3,9.99,1,2018-10-23 22:25:15.000-05:00,2018-10-29,15,1,PACKAGE_THICK_ENVELOPE,7648
B2C,27441,3.0,2018-10-22 15:43:00.000-05:00,0,5.99,3,5,52403,13827,0,4.25,1,2018-10-18 19:09:08.000-05:00,2018-10-25,0,1,PACKAGE_THICK_ENVELOPE,7649
B2C,72118,,2018-11-06 15:10:00.000-06:00,1,0.0,2,5,61265,58103,4,75.0,1,2018-11-05 13:32:47.000-06:00,2018-11-13,48,1,PACKAGE_THICK_ENVELOPE,7650
B2C,10001,3.0,2018-10-16 12:07:00.000-06:00,2,0.0,2,9,80909,54911,3,13.0,1,2018-10-15 06:37:53.000-06:00,2018-10-23,32,1,PACKAGE_THICK_ENVELOPE,7651
B2C,30193,1.0,2018-10-24 14:57:00.000-04:00,0,5.15,3,5,19609,02644,0,1.99,1,2018-10-24 01:23:50.000-04:00,2018-10-26,12,1,PACKAGE_THICK_ENVELOPE,7652
B2C,818,1.0,2019-08-07 18:59:00.000-04:00,0,0.0,3,5,16506,11953,1,34.94,2,2019-08-06 16:17:03.000-04:00,2019-08-09,2,1,LETTER,7653
C2C,2035430,2.0,2018-10-22 16:55:00.000-05:00,1,27.8,2,5,55404,90026,0,197.5,1,2018-10-18 15:57:44.000-05:00,2018-10-24,128,1,PACKAGE_THICK_ENVELOPE,7654
C2C,44679,3.0,2018-10-19 12:38:00.000-04:00,0,3.5,3,5,41262,18337,3,1.99,1,2018-10-18 15:06:02.000-04:00,2018-10-22,3,1,PACKAGE_THICK_ENVELOPE,7655
B2C,10655,0.0,2019-03-13 22:21:00.000-07:00,4,0.0,2,9,85034,08067,9,4.99,1,2019-03-12 19:11:20.000-07:00,2019-03-16,3,1,PACKAGE_THICK_ENVELOPE,7656
B2C,10655,0.0,2019-03-13 22:22:00.000-07:00,4,0.0,2,9,85034,90046,9,9.98,1,2019-03-13 17:06:24.000-07:00,2019-03-15,3,1,PACKAGE_THICK_ENVELOPE,7657
B2C,55880,,2018-11-08 09:06:00.000-06:00,1,20.95,2,5,54229,32566,22,24.99,1,2018-11-07 21:42:46.000-06:00,2018-11-10,128,1,PACKAGE_THICK_ENVELOPE,7658
B2C,8712,2.0,2018-11-02 19:31:00.000-07:00,0,0.0,3,5,93065,90640,2,13.0,1,2018-11-01 21:00:03.000-07:00,2018-11-03,4,1,PACKAGE_THICK_ENVELOPE,7659
C2C,78872,3.0,2019-02-14 17:16:00.000-05:00,3,0.0,2,8,49829,85045,14,4.75,1,2019-02-14 14:28:17.000-05:00,2019-02-23,16,1,PACKAGE_THICK_ENVELOPE,7660
B2C,2184,1.0,2019-05-15 17:09:00.000-04:00,0,0.0,3,5,49228,33624,3,1.0,1,2019-05-15 14:00:21.000-04:00,2019-05-18,0,1,LETTER,7661
C2C,128029,2.0,2018-10-20 13:18:00.000-04:00,1,14.95,2,5,30062,30736,3,39.0,1,2018-10-19 11:16:39.000-04:00,2018-10-22,0,1,PACKAGE_THICK_ENVELOPE,7662
B2C,76652,2.0,2018-10-24 09:15:00.000-04:00,2,23.05,2,9,19968,30152,12,50.0,1,2018-10-23 14:34:42.000-04:00,2018-10-26,192,1,PACKAGE_THICK_ENVELOPE,7663
B2C,40853,1.0,2018-10-15 19:05:00.000-07:00,0,0.0,3,5,90660,85326,0,10.65,1,2018-10-14 20:34:43.000-07:00,2018-10-17,0,1,NONE,7664
B2C,401741,1.0,2018-10-19 11:46:00.000-05:00,2,24.27,2,9,62086,77901,5,4.99,1,2018-10-19 10:13:10.000-05:00,2018-10-26,208,1,PACKAGE_THICK_ENVELOPE,7665
C2C,56133,2.0,2018-10-29 16:33:00.000-07:00,0,0.0,3,5,95124,80015,17,2.99,1,2018-10-23 15:44:45.000-07:00,2018-10-31,0,1,PACKAGE_THICK_ENVELOPE,7666
C2C,11725,0.0,2018-11-17 17:18:00.000-05:00,0,0.0,3,5,15017,71112,6,19.95,1,2018-11-16 20:45:09.000-05:00,2018-11-20,8,1,PACKAGE_THICK_ENVELOPE,7667
B2C,11725,0.0,2019-06-21 21:10:00.000-04:00,0,0.0,3,5,15017,63069,6,19.95,1,2019-06-21 10:10:56.000-04:00,2019-06-24,8,1,PACKAGE_THICK_ENVELOPE,7668
B2C,2474,1.0,2019-08-05 20:12:00.000-05:00,0,0.0,3,5,77386,31322,1,8.25,1,2019-08-05 11:21:37.000-05:00,2019-08-09,4,1,PACKAGE_THICK_ENVELOPE,7669
B2C,40525,1.0,2018-10-22 09:45:00.000-05:00,1,3.57,2,5,63104,11237,0,13.95,1,2018-10-21 06:04:04.000-05:00,2018-10-25,0,1,PACKAGE_THICK_ENVELOPE,7670
C2C,936571,3.0,2018-10-24 12:58:00.000-07:00,1,11.8,2,5,94123,74728,3,29.0,1,2018-10-19 12:48:46.000-07:00,2018-10-27,32,1,PACKAGE_THICK_ENVELOPE,7671
B2C,125,0.0,2018-11-19 17:34:00.000-05:00,0,3.39,3,5,06492,23456,6,4.76,2,2018-11-17 19:48:04.000-05:00,2018-11-21,2,1,PACKAGE_THICK_ENVELOPE,7672
B2C,27343,2.0,2018-11-09 14:29:00.000-07:00,1,0.0,2,5,85044,08867,2,19.99,1,2018-11-08 14:57:03.000-07:00,2018-11-13,0,1,LETTER,7673
B2C,110696,3.0,2019-01-08 14:50:00.000-07:00,1,0.0,2,5,83705,08736,6,50.0,1,2019-01-02 07:27:50.000-07:00,2019-01-10,32,1,PACKAGE_THICK_ENVELOPE,7674
B2C,58967,1.0,2018-10-23 00:43:00.000-04:00,0,0.0,3,5,33617,72745,15,18.0,1,2018-10-20 22:11:53.000-04:00,2018-10-25,4,1,PACKAGE_THICK_ENVELOPE,7675
C2C,565133,3.0,2018-10-16 15:56:00.000-04:00,4,3.95,2,9,33626,30263,24,3.95,1,2018-10-14 00:49:20.000-04:00,2018-10-19,0,1,PACKAGE_THICK_ENVELOPE,7676
C2C,1512800,2.0,2018-10-22 13:43:00.000-07:00,0,0.0,3,5,85249,85032,11,24.99,1,2018-10-21 12:28:54.000-07:00,2018-10-23,9,1,LARGE_ENVELOPE,7677
B2C,6362,1.0,2019-05-02 13:55:00.000-04:00,0,0.0,3,5,29483,12020,0,19.95,1,2019-05-02 05:38:25.000-04:00,2019-05-04,8,1,PACKAGE_THICK_ENVELOPE,7678
C2C,541654,1.0,2018-10-13 12:40:00.000-06:00,0,0.0,3,5,80132,77494,11,99.0,1,2018-10-13 09:44:58.000-06:00,2018-10-15,5,1,PACKAGE_THICK_ENVELOPE,7679
C2C,145668,2.0,2018-10-15 19:23:00.000-07:00,0,3.99,3,5,98208,92078,12,60.0,1,2018-10-12 20:39:08.000-07:00,2018-10-18,0,1,PACKAGE_THICK_ENVELOPE,7680
C2C,333352,1.0,2018-12-12 13:58:00.000-06:00,3,0.0,2,8,55369,07921,13,5.75,1,2018-12-11 14:50:49.000-06:00,2018-12-19,4,1,PACKAGE_THICK_ENVELOPE,7681
B2C,14040,4.0,2018-10-25 23:09:00.000-04:00,0,5.15,3,5,33063,91748,0,49.95,1,2018-10-22 00:42:08.000-04:00,2018-10-29,12,1,PACKAGE_THICK_ENVELOPE,7682
B2C,40524,1.0,2018-10-15 13:11:00.000-05:00,0,0.0,3,5,46360,49112,15,34.99,1,2018-10-13 17:58:26.000-05:00,2018-10-17,0,1,PACKAGE_THICK_ENVELOPE,7683
C2C,384931,2.0,2018-10-15 16:59:00.000-04:00,0,0.0,3,5,43123,10977,5,55.0,1,2018-10-14 19:46:04.000-04:00,2018-10-17,0,1,PACKAGE_THICK_ENVELOPE,7684
C2C,101587,2.0,2018-11-03 16:02:00.000-07:00,0,3.95,3,5,93551,59802,8,8.99,1,2018-11-02 00:13:21.000-07:00,2018-11-06,0,1,NONE,7685
C2C,1799730,1.0,2018-10-22 10:40:00.000-05:00,1,15.1,2,5,78641,38425,10,62.0,1,2018-10-20 11:34:25.000-05:00,2018-10-24,96,1,PACKAGE_THICK_ENVELOPE,7686
C2C,1852472,3.0,2018-10-15 13:07:00.000-04:00,0,8.95,3,5,01748,33334,0,39.99,1,2018-10-13 14:11:07.000-04:00,2018-10-17,0,1,PACKAGE_THICK_ENVELOPE,7687
B2C,27028,1.0,2019-07-03 11:24:00.000-04:00,2,0.0,2,9,43804,24127,17,31.96,1,2019-07-02 15:10:22.000-04:00,2019-07-05,32,1,PACKAGE_THICK_ENVELOPE,7688
C2C,2530330,3.0,2018-10-22 15:34:00.000-05:00,1,11.75,2,5,60654,08090,0,83.0,1,2018-10-20 15:08:35.000-05:00,2018-10-25,48,1,PACKAGE_THICK_ENVELOPE,7689
C2C,1022517,,2018-11-05 12:07:00.000-05:00,0,0.0,3,5,34769,30052,6,60.0,1,2018-11-03 00:14:14.000-04:00,2018-11-07,3,1,PACKAGE_THICK_ENVELOPE,7690
C2C,1162612,,2018-11-16 12:39:00.000-05:00,1,10.4,2,5,27217,28645,9,9.0,2,2018-11-10 18:58:35.000-05:00,2018-11-17,48,1,PACKAGE_THICK_ENVELOPE,7691
C2C,6562517,1.0,2018-10-23 12:40:00.000-07:00,0,0.0,3,5,92703,37130,6,61.0,1,2018-10-22 18:04:32.000-07:00,2018-10-29,8,1,PACKAGE_THICK_ENVELOPE,7692
B2C,427217,3.0,2018-10-20 13:17:00.000-04:00,0,15.0,3,5,14580,48152,4,710.0,1,2018-10-19 00:30:56.000-04:00,2018-10-22,0,1,NONE,7693
