b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,package_size,record_number,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,7607,1.0,2019-01-08 02:52:00+00:00,2,0.0,2,9,91748,90631,10,20.99,1,2019-01-05 07:02:37+00:00,2019-01-09 00:00:00+00:00,0,NONE,8007,CA,CA,3,1546915920,1546671757,1546992000,8,1
C2C,365557,2.0,2018-11-13 16:14:00+00:00,0,3.5,3,5,41001,78016,3,10.0,1,2018-11-13 14:31:57+00:00,2018-11-16 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8008,TX,KY,3,1542125640,1542119517,1542326400,4,2
C2C,216189,3.0,2018-12-06 23:32:00+00:00,0,0.0,3,5,41094,46268,9,24.57,1,2018-12-05 02:46:33+00:00,2018-12-08 00:00:00+00:00,0,NONE,8009,IN,KY,4,1544139120,1543977993,1544227200,8,3
B2C,3433,1.0,2018-11-19 18:23:00+00:00,1,8.0,2,5,04864,97703,7,67.0,1,2018-11-19 00:38:22+00:00,2018-11-23 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8010,OR,ME,3,1542651780,1542587902,1542931200,8,1
B2C,510178,1.0,2019-02-04 17:30:00+00:00,1,0.0,2,5,45875,49009,1,49.99,1,2019-02-03 22:42:52+00:00,2019-02-06 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8011,MI,OH,2,1549301400,1549233772,1549411200,8,1
B2C,68765,3.0,2019-01-22 13:11:00+00:00,0,3.5,3,5,29169,46220,0,9.5,1,2019-01-19 22:56:51+00:00,2019-01-25 00:00:00+00:00,13,LARGE_ENVELOPE,8012,IN,SC,3,1548162660,1547938611,1548374400,13,3
B2C,30521,1.0,2018-11-26 17:56:00+00:00,3,0.0,2,8,30005,72908,16,51.99,1,2018-11-25 00:20:30+00:00,2018-12-03 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8013,AR,GA,5,1543254960,1543105230,1543795200,48,1
B2C,48223,1.0,2019-02-17 05:19:00+00:00,0,5.02,3,5,84655,92840,7,11.24,1,2019-02-15 05:40:15+00:00,2019-02-19 00:00:00+00:00,14,PACKAGE_THICK_ENVELOPE,8014,CA,UT,2,1550380740,1550209215,1550534400,14,1
B2C,48223,1.0,2018-11-23 17:38:00+00:00,0,3.5,3,5,84655,92886,0,12.99,1,2018-11-22 14:01:19+00:00,2018-11-26 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,8015,CA,UT,1,1542994680,1542895279,1543190400,10,1
B2C,118406,2.0,2019-05-06 20:41:00+00:00,0,0.0,3,5,33180,14580,0,53.05,1,2019-05-05 01:30:30+00:00,2019-05-08 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8016,NY,FL,2,1557175260,1557019830,1557273600,8,2
B2C,1465,1.0,2019-02-08 04:58:00+00:00,0,5.0,3,5,07950,20712,0,19.77,2,2019-02-07 02:10:46+00:00,2019-02-09 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8017,MD,NJ,3,1549601880,1549505446,1549670400,1,1
B2C,165854,1.0,2018-11-14 21:51:47+00:00,1,4.2,2,5,25508,11980,4,45.0,1,2018-11-12 02:00:01+00:00,2018-11-19 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8018,NY,WV,4,1542232307,1541988001,1542585600,16,1
C2C,426952,2.0,2018-11-15 18:28:00+00:00,0,5.95,3,5,73010,97302,6,59.95,1,2018-11-15 03:30:34+00:00,2018-11-17 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8019,OR,OK,3,1542306480,1542252634,1542412800,8,2
C2C,1354424,3.0,2019-05-06 20:06:00+00:00,1,0.0,2,5,70448,94903,0,50.0,1,2019-05-02 14:38:27+00:00,2019-05-08 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8020,CA,LA,4,1557173160,1556807907,1557273600,32,3
C2C,1063906,,2018-12-03 18:07:00+00:00,1,7.3,2,5,02878,21015,4,20.0,1,2018-12-01 01:02:24+00:00,2018-12-07 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8021,MD,RI,5,1543860420,1543626144,1544140800,16,1
C2C,792227,3.0,2018-12-26 19:51:00+00:00,4,2.5,2,9,54819,45833,13,6.5,1,2018-12-20 03:40:42+00:00,2018-12-29 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8022,OH,WI,7,1545853860,1545277242,1546041600,4,3
B2C,5971,1.0,2018-12-20 21:44:00+00:00,0,0.0,3,5,33141,78660,12,9.52,1,2018-12-20 04:48:52+00:00,2018-12-24 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,8023,TX,FL,3,1545342240,1545281332,1545609600,2,1
B2C,401,1.0,2019-04-29 16:19:00+00:00,0,0.0,3,5,75901,03870,10,9.94,1,2019-04-28 21:25:50+00:00,2019-05-02 00:00:00+00:00,3,LETTER,8024,NH,TX,3,1556554740,1556486750,1556755200,3,1
B2C,2474,1.0,2019-05-03 03:18:00+00:00,0,0.0,3,5,77386,03106,1,11.95,1,2019-05-01 21:39:10+00:00,2019-05-06 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8025,NH,TX,3,1556853480,1556746750,1557100800,8,1
B2C,3275,2.0,2018-12-25 04:51:00+00:00,0,3.0,3,5,43015,58201,7,4.99,1,2018-12-23 05:24:49+00:00,2018-12-28 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8026,ND,OH,3,1545713460,1545542689,1545955200,4,2
B2C,2474,1.0,2019-01-17 05:22:00+00:00,0,0.0,3,5,77386,77093,1,15.95,1,2019-01-16 01:42:44+00:00,2019-01-17 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8027,TX,TX,2,1547702520,1547602964,1547683200,16,1
B2C,3275,,2018-11-16 03:30:00+00:00,0,3.0,3,5,43015,95816,7,24.0,1,2018-11-14 23:10:20+00:00,2018-11-17 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8028,CA,OH,3,1542339000,1542237020,1542412800,4,1
B2C,19122,1.0,2019-02-20 08:45:00+00:00,0,0.0,3,5,90014,45406,8,16.0,1,2019-02-18 20:12:38+00:00,2019-02-25 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8029,OH,CA,4,1550652300,1550520758,1551052800,3,1
B2C,7150,1.0,2019-03-11 21:18:00+00:00,1,0.0,2,5,60459,35757,15,119.0,1,2019-03-10 22:53:23+00:00,2019-03-13 00:00:00+00:00,117,PACKAGE_THICK_ENVELOPE,8030,AL,IL,2,1552339080,1552258403,1552435200,117,1
C2C,22519,1.0,2018-11-10 17:35:00+00:00,3,3.0,2,8,98109,97232,16,10.0,1,2018-11-09 18:36:25+00:00,2018-11-13 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8031,OR,WA,1,1541871300,1541788585,1542067200,8,1
B2C,94647,1.0,2018-11-13 17:22:00+00:00,1,0.0,2,5,37888,94523,2,18.99,1,2018-11-13 04:22:56+00:00,2018-11-15 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8032,CA,TN,2,1542129720,1542082976,1542240000,8,1
B2C,60623,,2018-11-09 17:27:00+00:00,0,4.75,3,5,85006,95613,0,33.0,1,2018-11-08 05:18:55+00:00,2018-11-13 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8033,CA,AZ,3,1541784420,1541654335,1542067200,8,1
B2C,6249,1.0,2019-09-16 23:30:00+00:00,1,0.0,2,5,11201,24333,2,20.99,1,2019-09-13 21:56:36+00:00,2019-09-18 00:00:00+00:00,0,LETTER,8034,VA,NY,3,1568676600,1568411796,1568764800,8,1
C2C,755788,3.0,2019-03-25 19:49:00+00:00,5,0.0,2,5,06082,27534,7,120.0,1,2019-03-21 15:47:41+00:00,2019-03-28 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8035,NC,CT,5,1553543340,1553183261,1553731200,8,3
B2C,103903,1.0,2018-11-22 06:05:00+00:00,0,3.5,3,5,72921,94587,7,0.99,1,2018-11-16 08:08:21+00:00,2018-11-24 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8036,CA,AR,5,1542866700,1542355701,1543017600,8,1
C2C,364123,3.0,2018-12-05 05:12:00+00:00,1,6.55,2,5,30048,10470,0,12.0,1,2018-12-04 11:59:14+00:00,2018-12-06 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8037,NY,GA,2,1543986720,1543924754,1544054400,32,3
B2C,72512,2.0,2018-11-23 20:50:00+00:00,1,0.0,2,5,03431,48168,3,9.63,1,2018-11-19 04:00:43+00:00,2018-11-26 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8038,MI,NH,4,1543006200,1542600043,1543190400,32,2
B2C,7788,3.0,2018-12-10 20:37:35+00:00,4,0.0,2,9,08810,44060,10,5.18,3,2018-12-08 03:47:43+00:00,2018-12-19 00:00:00+00:00,0,NONE,8039,OH,NJ,8,1544474255,1544240863,1545177600,8,3
C2C,126558,2.0,2019-07-30 21:05:00+00:00,0,6.45,3,5,49660,22101,0,15.99,1,2019-07-30 01:42:57+00:00,2019-08-01 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8040,VA,MI,3,1564520700,1564450977,1564617600,8,2
C2C,1853882,3.0,2018-11-20 22:03:00+00:00,1,0.0,2,5,36526,79912,12,200.0,1,2018-11-10 23:26:11+00:00,2018-11-26 00:00:00+00:00,41,PACKAGE_THICK_ENVELOPE,8041,TX,AL,8,1542751380,1541892371,1543190400,41,3
C2C,732774,4.0,2018-11-18 01:12:00+00:00,8,0.0,2,5,95008,20879,13,15.5,1,2018-11-16 05:08:57+00:00,2018-11-19 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8042,MD,CA,2,1542503520,1542344937,1542585600,8,4
C2C,200607,2.0,2018-12-03 21:14:00+00:00,6,6.7,2,5,40515,44691,6,4.99,1,2018-12-03 02:18:04+00:00,2018-12-06 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8043,OH,KY,3,1543871640,1543803484,1544054400,16,2
C2C,770716,2.0,2018-11-15 20:58:00+00:00,2,10.0,2,9,54703,11735,0,50.99,1,2018-11-15 15:55:42+00:00,2018-11-19 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8044,NY,WI,2,1542315480,1542297342,1542585600,32,2
B2C,26790,1.0,2018-12-03 22:34:00+00:00,0,0.0,3,5,53809,34103,7,19.95,1,2018-12-02 21:03:48+00:00,2018-12-08 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8045,FL,WI,5,1543876440,1543784628,1544227200,4,1
B2C,1138230,3.0,2019-06-26 17:23:00+00:00,0,8.99,3,5,11520,74114,29,135.0,1,2019-06-26 08:21:29+00:00,2019-06-29 00:00:00+00:00,28,PACKAGE_THICK_ENVELOPE,8046,OK,NY,3,1561569780,1561537289,1561766400,28,3
B2C,46822,1.0,2018-11-16 15:19:00+00:00,1,13.5,2,5,64083,22015,4,82.73,1,2018-11-15 17:48:27+00:00,2018-11-18 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8047,VA,MO,2,1542381540,1542304107,1542499200,64,1
B2C,8217,1.0,2019-02-02 06:13:00+00:00,0,0.0,3,5,33701,98103,17,7.49,4,2019-01-31 23:53:24+00:00,2019-02-04 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,8048,WA,FL,2,1549087980,1548978804,1549238400,5,1
B2C,171836,2.0,2018-11-20 16:15:00+00:00,0,4.0,3,5,67654,46143,3,8.26,1,2018-11-19 04:11:51+00:00,2018-11-23 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8049,IN,KS,3,1542730500,1542600711,1542931200,16,2
C2C,220269,,2018-11-13 16:18:00+00:00,1,3.5,2,5,35045,49686,0,12.0,1,2018-11-11 19:03:46+00:00,2018-11-16 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8050,MI,AL,3,1542125880,1541963026,1542326400,32,1
C2C,566201,,2018-11-20 21:28:00+00:00,10,7.0,2,5,89113,60471,0,19.99,1,2018-11-18 01:42:01+00:00,2018-11-23 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8051,IL,NV,3,1542749280,1542505321,1542931200,32,1
B2C,106705,1.0,2018-12-24 19:39:00+00:00,1,7.0,2,5,11106,02120,11,0.99,1,2018-12-22 23:35:47+00:00,2018-12-26 00:00:00+00:00,0,NONE,8052,MA,NY,1,1545680340,1545521747,1545782400,8,1
B2C,35457,1.0,2019-01-16 18:10:00+00:00,0,0.0,3,5,78247,11219,5,19.99,1,2019-01-15 22:43:22+00:00,2019-01-18 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8053,NY,TX,3,1547662200,1547592202,1547769600,8,1
B2C,1465,1.0,2019-05-29 00:04:00+00:00,0,3.89,3,5,07950,08050,0,33.15,1,2019-05-27 22:54:27+00:00,2019-05-30 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8054,NJ,NJ,2,1559088240,1558997667,1559174400,6,1
C2C,963139,2.0,2019-04-03 22:01:00+00:00,8,0.0,2,5,98087,77351-5878,13,20.0,1,2019-04-03 15:33:04+00:00,2019-04-22 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8055,-1,WA,13,1554328860,1554305584,1555891200,48,2
B2C,828,0.0,2019-09-09 21:31:00+00:00,0,0.0,3,5,80237,80013,2,5.95,1,2019-09-08 15:46:53+00:00,2019-09-11 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8056,CO,CO,2,1568064660,1567957613,1568160000,4,0
B2C,86577,1.0,2018-12-18 04:21:00+00:00,0,0.0,3,5,89027,19090,2,37.99,1,2018-12-17 16:16:54+00:00,2018-12-19 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8057,PA,NV,2,1545106860,1545063414,1545177600,4,1
B2C,137,1.0,2019-07-29 21:22:00+00:00,0,0.0,3,5,84062,06524,15,6.99,1,2019-07-29 00:22:09+00:00,2019-08-02 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8058,CT,UT,4,1564435320,1564359729,1564704000,8,1
B2C,19226,0.0,2018-11-10 19:42:00+00:00,0,3.99,3,5,22728,89052,8,26.0,1,2018-11-10 00:45:04+00:00,2018-11-13 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8059,NV,VA,1,1541878920,1541810704,1542067200,8,0
C2C,68932,0.0,2018-11-24 01:09:00+00:00,0,0.0,3,5,23116,02472,5,6.22,5,2018-11-23 19:01:06+00:00,2018-11-26 00:00:00+00:00,2,LARGE_ENVELOPE,8060,MA,VA,1,1543021740,1542999666,1543190400,2,0
C2C,946532,2.0,2018-11-16 17:29:00+00:00,1,8.75,2,5,42701,19720,4,8.99,1,2018-11-16 11:33:29+00:00,2018-11-19 00:00:00+00:00,31,PACKAGE_THICK_ENVELOPE,8061,DE,KY,1,1542389340,1542368009,1542585600,31,2
B2C,37044,1.0,2018-12-04 04:05:00+00:00,0,2.99,3,5,78654,30134,2,15.99,1,2018-12-02 05:29:12+00:00,2018-12-07 00:00:00+00:00,7,PACKAGE_THICK_ENVELOPE,8062,GA,TX,4,1543896300,1543728552,1544140800,7,1
B2C,1654,3.0,2018-12-11 05:18:00+00:00,2,0.0,2,9,91766,34613,0,15.69,1,2018-12-06 13:31:16+00:00,2018-12-13 00:00:00+00:00,0,NONE,8063,FL,CA,5,1544505480,1544103076,1544659200,8,3
C2C,283190,2.0,2018-11-13 19:00:00+00:00,0,0.0,3,5,44123,27520,5,9.95,1,2018-11-13 12:09:25+00:00,2018-11-16 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8064,NC,OH,3,1542135600,1542110965,1542326400,3,2
B2C,14821,1.0,2018-12-07 20:50:00+00:00,1,0.0,2,5,32754,53563,0,20.0,1,2018-12-06 21:50:42+00:00,2018-12-10 00:00:00+00:00,29,PACKAGE_THICK_ENVELOPE,8065,WI,FL,2,1544215800,1544133042,1544400000,29,1
B2C,137,0.0,2019-01-09 18:25:00+00:00,0,0.0,3,5,84062,98201,15,5.95,1,2019-01-08 20:24:30+00:00,2019-01-11 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8066,WA,UT,3,1547058300,1546979070,1547164800,4,0
C2C,189000,1.0,2018-11-21 21:52:00+00:00,0,0.0,3,5,48164,19904,27,17.54,1,2018-11-21 01:55:00+00:00,2018-12-06 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8067,DE,MI,11,1542837120,1542765300,1544054400,12,1
C2C,376015,2.0,2018-11-20 18:33:00+00:00,0,5.15,3,5,33315,25701,0,6.99,1,2018-11-17 02:52:04+00:00,2018-11-24 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8068,WV,FL,5,1542738780,1542423124,1543017600,12,2
B2C,2794,1.0,2019-02-04 21:48:00+00:00,0,0.0,3,5,10309,08844,2,11.0,1,2019-02-02 00:13:37+00:00,2019-02-06 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8069,NJ,NY,3,1549316880,1549066417,1549411200,6,1
B2C,98804,3.0,2019-01-02 17:45:00+00:00,1,0.0,2,5,02653,16117,0,14.99,5,2018-12-29 17:32:40+00:00,2019-01-04 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8070,PA,MA,3,1546451100,1546104760,1546560000,32,3
B2C,1414,1.0,2019-02-05 22:50:00+00:00,0,0.0,3,5,12846,12472,1,62.96,1,2019-02-05 02:20:46+00:00,2019-02-07 00:00:00+00:00,13,PACKAGE_THICK_ENVELOPE,8071,NY,NY,3,1549407000,1549333246,1549497600,13,1
B2C,31114,1.0,2019-01-03 17:56:00+00:00,2,8.05,2,9,22554,11714,3,83.0,1,2019-01-02 19:34:55+00:00,2019-01-05 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8072,NY,VA,3,1546538160,1546457695,1546646400,64,1
C2C,460458,,2018-11-27 07:38:00+00:00,7,0.0,2,5,11776,91977,0,15.0,1,2018-11-24 03:31:47+00:00,2018-11-28 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8073,CA,NY,3,1543304280,1543030307,1543363200,32,1
B2C,471577,3.0,2018-11-17 18:42:00+00:00,1,7.3,2,5,97465,89441,21,86.0,1,2018-11-17 02:03:56+00:00,2018-11-19 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8074,NV,OR,1,1542480120,1542420236,1542585600,16,3
C2C,427650,1.0,2018-12-06 20:39:00+00:00,1,33.75,2,5,26508,95834,13,14.95,3,2018-12-04 20:15:02+00:00,2018-12-08 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8075,CA,WV,4,1544128740,1543954502,1544227200,48,1
C2C,421464,3.0,2018-12-07 16:43:00+00:00,0,5.0,3,5,29010,11221,24,15.0,1,2018-12-04 23:14:29+00:00,2018-12-11 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8076,NY,SC,5,1544200980,1543965269,1544486400,6,3
B2C,345298,,2018-11-18 03:51:00+00:00,0,0.0,3,5,30009,92545,19,24.99,1,2018-11-16 04:18:43+00:00,2018-11-19 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8077,CA,GA,2,1542513060,1542341923,1542585600,3,1
B2C,7345,1.0,2018-11-25 04:05:00+00:00,1,0.0,2,5,11742,78934,4,7.5,1,2018-11-23 18:58:37+00:00,2018-11-26 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8078,TX,NY,1,1543118700,1542999517,1543190400,8,1
C2C,231630,,2018-11-19 15:36:00+00:00,0,4.1,3,5,44145,44012,3,12.25,1,2018-11-17 01:10:13+00:00,2018-11-20 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8079,OH,OH,2,1542641760,1542417013,1542672000,8,1
B2C,378974,1.0,2019-03-01 20:30:00+00:00,0,0.0,3,5,98272,85044,12,6.5,1,2019-03-01 00:09:04+00:00,2019-03-04 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8080,AZ,WA,2,1551472200,1551398944,1551657600,8,1
C2C,76141,,2018-12-10 06:00:00+00:00,0,0.0,3,5,78238,94112,8,4.0,1,2018-12-09 14:12:00+00:00,2018-12-12 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8081,CA,TX,2,1544421600,1544364720,1544572800,4,1
C2C,3945185,3.0,2019-03-15 15:17:00+00:00,1,16.45,2,5,21139,74820,0,365.0,1,2019-03-14 15:43:23+00:00,2019-03-18 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8082,OK,MD,2,1552663020,1552578203,1552867200,64,3
C2C,382954,,2018-11-16 15:50:00+00:00,0,3.89,3,5,27529,14131,0,6.99,1,2018-11-14 20:31:39+00:00,2018-11-19 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8083,NY,NC,3,1542383400,1542227499,1542585600,32,1
B2C,6090,1.0,2019-08-02 01:38:00+00:00,0,0.0,3,5,93636-8946,10467,12,10.5,1,2019-08-01 14:09:50+00:00,2019-08-03 00:00:00+00:00,0,LARGE_PACKAGE,8084,NY,-1,2,1564709880,1564668590,1564790400,8,1
B2C,28391,0.0,2019-10-26 16:08:00+00:00,0,0.0,3,5,11378,85621,1,5.99,1,2019-10-24 23:04:38+00:00,2019-10-28 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8085,AZ,NY,2,1572106080,1571958278,1572220800,6,0
B2C,209,1.0,2019-02-04 22:17:00+00:00,0,0.0,3,5,63385,98930,4,5.35,3,2019-02-03 03:40:47+00:00,2019-02-07 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8086,WA,MO,3,1549318620,1549165247,1549497600,4,1
C2C,211734,,2018-12-08 22:10:00+00:00,3,0.0,2,8,14526,67563,14,20.0,1,2018-12-08 10:59:14+00:00,2018-12-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8087,KS,NY,1,1544307000,1544266754,1544486400,8,1
C2C,171605,1.0,2018-11-13 20:25:00+00:00,0,2.66,3,5,10023,10034,0,14.5,1,2018-11-11 07:23:37+00:00,2018-11-16 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,8088,NY,NY,3,1542140700,1541921017,1542326400,2,1
C2C,252357,2.0,2018-12-18 05:39:00+00:00,0,3.5,3,5,74114,62040,20,10.0,1,2018-12-14 20:46:27+00:00,2018-12-19 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8089,IL,OK,3,1545111540,1544820387,1545177600,4,2
C2C,137264,3.0,2019-01-25 21:50:00+00:00,0,0.0,3,5,14626,78250,9,16.99,1,2019-01-20 19:13:15+00:00,2019-01-28 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8090,TX,NY,4,1548453000,1548011595,1548633600,8,3
B2C,1414,1.0,2019-01-24 23:18:00+00:00,0,0.0,3,5,12846,47834,1,26.4,1,2019-01-23 23:47:11+00:00,2019-01-26 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,8091,IN,NY,3,1548371880,1548287231,1548460800,10,1
B2C,209,1.0,2019-02-14 21:39:00+00:00,1,0.0,2,5,63385,90006,4,29.21,1,2019-02-14 08:17:38+00:00,2019-02-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8092,CA,MO,2,1550180340,1550132258,1550275200,16,1
B2C,1414,1.0,2018-12-10 22:26:00+00:00,0,0.0,3,5,12846,14043,1,22.86,1,2018-12-10 01:27:45+00:00,2018-12-14 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8093,NY,NY,4,1544480760,1544405265,1544745600,8,1
B2C,1414,1.0,2018-12-06 07:59:00+00:00,1,0.0,2,5,12846,56470,1,17.61,1,2018-12-04 15:49:57+00:00,2018-12-08 00:00:00+00:00,7,PACKAGE_THICK_ENVELOPE,8094,MN,NY,4,1544083140,1543938597,1544227200,7,1
B2C,1414,1.0,2019-02-01 23:39:00+00:00,0,0.0,3,5,12846,99005,1,18.88,1,2019-02-01 01:41:32+00:00,2019-02-04 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8095,WA,NY,2,1549064340,1548985292,1549238400,8,1
B2C,310932,1.0,2018-11-19 17:44:00+00:00,0,0.0,3,5,28270,28337,8,9.99,1,2018-11-18 18:22:53+00:00,2018-11-27 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8096,NC,NC,5,1542649440,1542565373,1543276800,4,1
C2C,433702,3.0,2018-11-27 18:37:00+00:00,0,3.75,3,5,67333,30540,0,4.25,1,2018-11-21 03:00:18+00:00,2018-11-30 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8097,GA,KS,7,1543343820,1542769218,1543536000,6,3
C2C,86586,3.0,2018-11-26 15:15:00+00:00,3,0.0,2,8,68949,55431,18,5.85,1,2018-11-25 10:08:47+00:00,2018-11-29 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8098,MN,NE,3,1543245300,1543140527,1543449600,32,3
C2C,1469392,3.0,2019-03-05 01:03:00+00:00,2,0.0,2,9,11214,95020,9,18.0,1,2019-03-03 06:08:29+00:00,2019-03-06 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8099,CA,NY,2,1551747780,1551593309,1551830400,16,3
C2C,842400,2.0,2018-11-23 14:51:00+00:00,1,0.0,2,5,07024,85233,8,600.0,1,2018-11-22 03:35:33+00:00,2018-11-25 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8100,AZ,NJ,2,1542984660,1542857733,1543104000,8,2
B2C,4898,1.0,2018-11-26 16:39:00+00:00,0,0.0,3,5,21220,15668,3,4.49,1,2018-11-25 21:53:56+00:00,2018-11-28 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8101,PA,MD,2,1543250340,1543182836,1543363200,3,1
C2C,1158332,2.0,2018-11-13 15:34:00+00:00,0,3.75,3,5,55068,40380,3,20.0,1,2018-11-12 00:16:53+00:00,2018-11-15 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8102,KY,MN,2,1542123240,1541981813,1542240000,8,2
C2C,110603,1.0,2018-11-30 17:00:00+00:00,2,0.0,2,9,40390,55346,7,16.0,1,2018-11-30 03:46:23+00:00,2018-12-03 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8103,MN,KY,2,1543597200,1543549583,1543795200,32,1
C2C,719424,2.0,2018-11-21 16:21:00+00:00,1,14.4,2,5,29662,35094,0,28.99,1,2018-11-19 00:34:44+00:00,2018-11-23 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8104,AL,SC,3,1542817260,1542587684,1542931200,48,2
C2C,413196,1.0,2018-11-13 20:35:00+00:00,1,12.3,2,5,90045,75007,0,59.0,1,2018-11-12 03:44:33+00:00,2018-11-16 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8105,TX,CA,3,1542141300,1541994273,1542326400,32,1
B2C,26935,1.0,2018-11-21 16:36:00+00:00,1,11.15,2,5,35986,77065,4,25.49,1,2018-11-21 00:52:31+00:00,2018-12-06 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8106,TX,AL,11,1542818160,1542761551,1544054400,64,1
B2C,1861,1.0,2019-03-09 00:05:00+00:00,0,0.0,3,5,85205,48197,4,0.99,2,2019-03-07 04:03:30+00:00,2019-03-11 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8107,MI,AZ,3,1552089900,1551931410,1552262400,1,1
